#idx, dt(s),dx(m),dy(m),dtheta(m)
2621, 0.100063, 0.977728, 0.000000, -0.001775
2622, 0.110004, 1.072941, 0.000000, -0.001883
2623, 0.099954, 0.973693, 0.000000, -0.001874
2624, 0.110010, 1.071699, 0.000000, -0.002105
2625, 0.099992, 0.974495, 0.000000, -0.002286
2626, 0.099964, 0.973543, 0.000000, -0.000550
2627, 0.110168, 1.072874, 0.000000, -0.001296
2628, 0.099884, 0.973961, 0.000000, 0.002537
2629, 0.110022, 1.076194, 0.000000, 0.004349
2630, 0.099890, 0.980876, 0.000000, 0.005286
2631, 0.110231, 1.086945, 0.000000, 0.008380
2632, 0.100005, 0.992289, 0.000000, 0.007989
2633, 0.099900, 0.998962, 0.000000, 0.007962
2634, 0.109856, 1.107245, 0.000000, 0.007787
2635, 0.100061, 1.015805, 0.000000, 0.006078
2636, 0.110180, 1.127570, 0.000000, 0.005471
2637, 0.099850, 1.031575, 0.000000, 0.002057
2638, 0.109892, 1.146689, 0.000000, -0.001870
2639, 0.100050, 1.054995, 0.000000, -0.002721
2640, 0.100025, 1.064721, 0.000000, -0.002822
2641, 0.110139, 1.184123, 0.000000, -0.001993
2642, 0.099853, 1.084263, 0.000000, -0.002055
2643, 0.109978, 1.205619, 0.000000, -0.001501
2644, 0.100040, 1.107858, 0.000000, -0.001783
2645, 0.109965, 1.231446, 0.000000, -0.001017
2646, 0.100175, 1.134133, 0.000000, -0.001215
2647, 0.099753, 1.139715, 0.000000, -0.000784
2648, 0.110041, 1.269470, 0.000000, -0.001144
2649, 0.099979, 1.164470, 0.000000, -0.000941
2650, 0.109989, 1.293123, 0.000000, -0.000890
2651, 0.100027, 1.187060, 0.000000, 0.000326
2652, 0.100036, 1.196858, 0.000000, -0.000402
2653, 0.109955, 1.325015, 0.000000, -0.000598
2654, 0.100061, 1.210880, 0.000000, -0.000792
2655, 0.110145, 1.332429, 0.000000, -0.000126
2656, 0.099948, 1.206718, 0.000000, -0.000356
2657, 0.109821, 1.324088, 0.000000, -0.000441
2658, 0.100048, 1.202770, 0.000000, 0.000011
2659, 0.100021, 1.198699, 0.000000, -0.000230
2660, 0.110113, 1.318181, 0.000000, -0.000195
2661, 0.099862, 1.193844, 0.000000, -0.000051
2662, 0.109953, 1.312462, 0.000000, -0.000653
2663, 0.100029, 1.192684, 0.000000, -0.000383
2664, 0.099974, 1.190437, 0.000000, -0.000343
2665, 0.110235, 1.309125, 0.000000, -0.000579
2666, 0.099794, 1.181364, 0.000000, -0.000189
2667, 0.110017, 1.296028, 0.000000, -0.000227
2668, 0.099983, 1.170926, 0.000000, -0.000733
2669, 0.109999, 1.280221, 0.000000, -0.000731
2670, 0.099981, 1.154979, 0.000000, 0.000367
2671, 0.100123, 1.147397, 0.000000, 0.000813
2672, 0.109854, 1.245914, 0.000000, 0.001332
2673, 0.100015, 1.120991, 0.000000, 0.001094
2674, 0.109988, 1.217526, 0.000000, 0.001283
2675, 0.100069, 1.094162, 0.000000, 0.001205
2676, 0.099975, 1.079909, 0.000000, 0.001412
2677, 0.109959, 1.171697, 0.000000, 0.001584
2678, 0.099991, 1.049992, 0.000000, 0.001290
2679, 0.110087, 1.137044, 0.000000, 0.001181
2680, 0.100116, 1.015395, 0.000000, 0.000787
2681, 0.109805, 1.097598, 0.000000, 0.000732
2682, 0.100024, 0.991912, 0.000000, 0.000489
2683, 0.099964, 0.987851, 0.000000, 0.000618
2684, 0.110124, 1.085756, 0.000000, 0.000564
2685, 0.099898, 0.982909, 0.000000, 0.000226
2686, 0.109977, 1.079183, 0.000000, -0.000150
2687, 0.099996, 0.978254, 0.000000, -0.001091
2688, 0.100003, 0.974552, 0.000000, -0.002021
2689, 0.110091, 1.068647, 0.000000, -0.002149
2690, 0.099931, 0.968400, 0.000000, -0.001973
2691, 0.109955, 1.065654, 0.000000, -0.002529
2692, 0.100055, 0.971576, 0.000000, -0.002684
2693, 0.109956, 1.069851, 0.000000, -0.003149
2694, 0.100128, 0.975180, 0.000000, -0.002859
2695, 0.099852, 0.974494, 0.000000, -0.003127
2696, 0.109980, 1.077985, 0.000000, -0.003415
2697, 0.100064, 0.985684, 0.000000, -0.003202
2698, 0.109948, 1.089034, 0.000000, -0.003287
2699, 0.100054, 0.998224, 0.000000, -0.003223
2700, 0.099947, 1.004697, 0.000000, -0.003456
2701, 0.109995, 1.114512, 0.000000, -0.003975
2702, 0.100003, 1.021919, 0.000000, -0.003634
2703, 0.110176, 1.137212, 0.000000, -0.004192
2704, 0.099840, 1.042388, 0.000000, -0.003841
2705, 0.110060, 1.160265, 0.000000, -0.004484
2706, 0.099889, 1.060170, 0.000000, -0.003608
2707, 0.100010, 1.067854, 0.000000, -0.003338
2708, 0.110109, 1.185694, 0.000000, -0.004546
2709, 0.099960, 1.086325, 0.000000, -0.004015
2710, 0.109943, 1.204506, 0.000000, -0.004622
2711, 0.100021, 1.102931, 0.000000, -0.004212
2712, 0.109986, 1.219441, 0.000000, -0.004516
2713, 0.100091, 1.116486, 0.000000, -0.003846
2714, 0.099889, 1.120803, 0.000000, -0.004005
2715, 0.110004, 1.241933, 0.000000, -0.004498
2716, 0.099965, 1.136569, 0.000000, -0.004032
2717, 0.110074, 1.260833, 0.000000, -0.004684
2718, 0.099984, 1.152912, 0.000000, -0.004121
2719, 0.099943, 1.158863, 0.000000, -0.004075
2720, 0.110091, 1.284354, 0.000000, -0.004070
2721, 0.099913, 1.172538, 0.000000, -0.003075
2722, 0.109982, 1.298129, 0.000000, -0.002141
2723, 0.100202, 1.190161, 0.000000, -0.001040
2724, 0.109829, 1.313789, 0.000000, -0.000981
2725, 0.100006, 1.205001, 0.000000, -0.000900
2726, 0.099995, 1.212455, 0.000000, -0.000708
2727, 0.110170, 1.343432, 0.000000, -0.000610
2728, 0.099990, 1.225700, 0.000000, 0.000024
2729, 0.109803, 1.352171, 0.000000, 0.000337
2730, 0.099997, 1.235204, 0.000000, 0.000529
2731, 0.100036, 1.237244, 0.000000, 0.000356
2732, 0.110132, 1.362082, 0.000000, 0.000154
2733, 0.099881, 1.233606, 0.000000, 0.000656
2734, 0.109955, 1.354544, 0.000000, 0.001222
2735, 0.100044, 1.228574, 0.000000, 0.000848
2736, 0.099941, 1.225219, 0.000000, 0.000532
2737, 0.110229, 1.349974, 0.000000, 0.001133
2738, 0.099770, 1.219133, 0.000000, 0.001265
2739, 0.110002, 1.340813, 0.000000, 0.001514
2740, 0.099982, 1.215351, 0.000000, 0.001062
2741, 0.110038, 1.333294, 0.000000, 0.001123
2742, 0.100195, 1.210353, 0.000000, 0.001503
2743, 0.099758, 1.202066, 0.000000, 0.001283
2744, 0.110002, 1.321837, 0.000000, 0.001726
2745, 0.100030, 1.197260, 0.000000, 0.001847
2746, 0.109986, 1.309758, 0.000000, 0.002526
2747, 0.100066, 1.186671, 0.000000, 0.002314
2748, 0.099945, 1.182820, 0.000000, 0.001996
2749, 0.109998, 1.298734, 0.000000, 0.001657
2750, 0.100061, 1.176242, 0.000000, 0.001120
2751, 0.110161, 1.288895, 0.000000, 0.000720
2752, 0.099816, 1.162127, 0.000000, 0.000729
2753, 0.099978, 1.158628, 0.000000, 0.000762
2754, 0.109981, 1.270756, 0.000000, 0.001092
2755, 0.099958, 1.153091, 0.000000, 0.000547
2756, 0.110159, 1.266472, 0.000000, 0.000498
2757, 0.099892, 1.141879, 0.000000, 0.001130
2758, 0.110075, 1.249555, 0.000000, 0.001650
2759
